age,monthly_income,credit_score,purchase_amount,bnpl_installments,repayment_delay_days,missed_payments,default_flag,app_usage_frequency,debt_to_income_ratio,risk_score,customer_segment,transaction_year,transaction_month,transaction_day,transaction_dayofweek,transaction_is_weekend,debt_to_income_ratio_log,purchase_amount_log,monthly_income_log,missed_payments_log1p,repayment_delay_days_log1p,employment_type_Salaried,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed,product_category_Beauty,product_category_Electronics,product_category_Fashion,product_category_Home,product_category_Sports,location_Australia,location_Canada,location_Germany,location_India,location_UK,location_USA
2.995732273553991,10.75427140122816,0.8997312770580265,8.301417431147335,1.9459101490553132,1.0986122886681098,0.0,0,1.430311246536665,0.08252713400427072,4.758749273916392,1,-1.0053307864983978,-0.433015926040272,-0.5413243459632434,0.0032272018041536476,-0.6289049064501527,-2.453080811470229,8.301169235528203,10.75425004699843,0.0,1.0986122886681098,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
3.367295829986474,10.596067072007001,0.24044728932543152,8.517393171418904,2.5649493574615367,2.772588722239781,1.0986122886681098,0,0.8628899551470398,0.11784890584960281,5.387243575742438,2,0.9946974801030779,1.3004441532450997,-1.4518379909019266,1.4980959778027518,1.590065508702245,-2.078848866082347,8.517193191416238,10.596042057498584,1.0986122886681098,2.772588722239781,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3.9889840465642745,11.180030661696824,1.3319285579049498,8.517393171418904,1.9459101490553132,0.0,0.0,0,2.1114245875328868,0.0674259111961837,4.48863636973214,1,0.9946974801030779,0.14480410038818525,-0.5413243459632434,0.0032272018041536476,-0.6289049064501527,-2.662823520177872,8.517193191416238,11.18001671159411,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3.5263605246161616,9.50231496835082,-0.5580188735951557,7.026115925566983,2.5649493574615367,1.6094379124341003,0.0,0,2.263844264677615,0.08065211841015142,5.29931686688112,2,0.9946974801030779,1.011534140030871,1.6211455607661287,-0.4950623901953791,-0.6289049064501527,-2.4770131316892323,7.025227155122308,9.50224028681154,0.0,1.6094379124341003,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
3.9318256327243257,9.48157441417412,-0.5726696288781022,7.340589090549992,1.3862943611198906,1.6094379124341003,0.0,0,0.7701082216960736,0.11106870911279108,5.303304908059076,2,-1.0053307864983978,-0.14410591282604338,1.2797029439141228,-0.9933519821949118,-0.6289049064501527,-2.1415579556744455,7.339940211789683,9.481498167464128,0.0,1.6094379124341003,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3.6375861597263857,9.640411584867985,-0.49941585246336945,7.3603011545653985,1.9459101490553132,2.772588722239781,0.6931471805599453,0,1.7119945007591924,0.0973213510064511,5.476463551931511,2,0.9946974801030779,0.14480410038818525,-0.6551385515805788,-0.4950623901953791,-0.6289049064501527,-2.2806815911423093,7.359664945332902,9.64034653647521,0.6931471805599453,2.772588722239781,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3.8066624897703196,8.761352751228882,-0.4627889642560031,7.542038474394891,1.9459101490553132,2.4849066497880004,0.6931471805599453,0,1.673351238177753,0.2587595281876153,5.43372200355424,2,0.9946974801030779,0.4337141136024139,-0.6551385515805788,0.9998063858032191,1.590065508702245,-1.2196880481850225,7.541508018243218,8.76119606642824,0.6931471805599453,2.4849066497880004,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
4.007333185232471,11.020952834734434,1.1048418510192783,8.517393171418904,2.302585092994046,2.302585092994046,0.6931471805599453,0,2.2617630984737906,0.0786062659276739,4.937347498326424,1,-1.0053307864983978,-0.433015926040272,-0.427510140345908,0.5015167938036864,-0.6289049064501527,-2.503743287790903,8.517193191416238,11.02093647920714,0.6931471805599453,2.302585092994046,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
4.060443010546419,10.765354199471743,0.7458983465870876,8.517393171418904,2.5649493574615367,0.0,0.0,0,2.3243465847755584,0.10038406878916444,4.795790545596741,2,-1.0053307864983978,-0.433015926040272,0.7106319158274458,-1.4916415741944447,-0.6289049064501527,-2.248139889186259,8.517193191416238,10.765333080602497,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
3.9889840465642745,11.460547793384498,2.313529161862369,8.517393171418904,1.9459101490553132,2.3978952727983707,0.6931471805599453,0,1.599387576580599,0.05134806861883631,4.32280727501391,0,0.9946974801030779,0.7226241268166426,1.1658887382967873,0.0032272018041536476,-0.6289049064501527,-2.943344064176262,8.517193191416238,11.460537255592497,0.6931471805599453,2.3978952727983707,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
3.6888794541139363,9.46717707992,-1.0854460637812315,8.366123759664761,2.302585092994046,2.70805020110221,1.0986122886681098,0,1.1786549963416462,0.28703362371492963,5.666426688112432,2,0.9946974801030779,1.3004441532450997,-0.9965811684325849,0.0032272018041536476,-0.6289049064501527,-1.1012086103538543,8.365891117123628,9.467099727477482,1.0986122886681098,2.70805020110221,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
3.4339872044851463,9.37101259736508,-0.7558040699149342,8.517393171418904,1.9459101490553132,0.0,0.0,0,1.2267122912954254,0.35474837459587044,5.313205979041787,2,-1.0053307864983978,-0.14410591282604338,-0.19988172911123728,-0.4950623901953791,-0.6289049064501527,-0.8537342452078939,8.517193191416238,9.37092743662413,0.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
3.912023005428146,10.260942742004135,-1.0341684202909187,8.517393171418904,1.9459101490553132,3.1354942159291497,1.3862943611198906,0,1.0402767116551463,0.16115718480199845,5.775172470742874,2,-1.0053307864983978,-1.299745965682958,-0.427510140345908,1.4980959778027518,1.590065508702245,-1.7437145772742813,8.517193191416238,10.260907768690519,1.3862943611198906,3.1354942159291497,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
3.871201010907891,9.529156219340896,-0.8217324686881936,8.190387681079782,1.9459101490553132,1.791759469228055,0.6931471805599453,0,2.355177543113216,0.23278862779617043,5.466370951544286,2,0.9946974801030779,1.5893541664593285,0.5968177102101104,0.9998063858032191,1.590065508702245,-1.3389731794899928,8.190110336266294,9.529083515756287,0.6931471805599453,1.791759469228055,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
3.9512437185814275,11.31366932410936,1.1634448721510644,8.517393171418904,2.302585092994046,2.5649493574615367,1.6094379124341003,1,2.3485140248824456,0.059235866913910355,5.309257306586371,1,-1.0053307864983978,-0.433015926040272,-0.427510140345908,0.5015167938036864,-0.6289049064501527,-2.7964639276731993,8.517193191416238,11.313657119089436,1.6094379124341003,2.5649493574615367,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
2.9444389791664403,10.573552629190104,0.013360582439759941,8.517393171418904,1.3862943611198906,2.833213344056216,0.6931471805599453,0,1.6370530794670737,0.12037708364773284,5.3612921657094255,2,-1.0053307864983978,-1.5886559788971866,-0.0860675234939019,1.4980959778027518,1.590065508702245,-2.056333853682667,8.517193191416238,10.573527045098905,0.6931471805599453,2.833213344056216,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
3.8501476017100584,9.166678933380702,-0.6019711394439954,8.19714218533296,2.302585092994046,2.3978952727983707,0.6931471805599453,0,2.3398808777377424,0.321499153511994,5.457881936219375,2,-1.0053307864983978,-1.299745965682958,0.7106319158274458,-0.4950623901953791,-0.6289049064501527,-0.9697077572707676,8.196866707790901,9.16657446506167,0.6931471805599453,2.3978952727983707,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
3.4011973816621555,10.855969220111993,0.21114577875953844,8.517393171418904,1.3862943611198906,3.044522437723423,1.3862943611198906,0,2.263844264677615,0.09207538354830094,5.522260598032811,2,0.9946974801030779,0.14480410038818525,-0.7689527571979142,-0.9933519821949118,-0.6289049064501527,-2.338756739387182,8.517193191416238,10.855949930803419,1.3862943611198906,3.044522437723423,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
3.2188758248682006,8.517393171418904,-0.8583593568955601,6.799557408504151,2.5649493574615367,0.0,0.0,1,2.209372711271867,0.16491256247128896,5.340418542566672,2,0.9946974801030779,1.5893541664593285,-0.427510140345908,0.0032272018041536476,-0.6289049064501527,-1.7187506723748012,6.798442519041436,8.517193191416238,0.0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
4.0943445622221,9.938207769014314,-0.5287173630292625,8.443085834646942,1.9459101490553132,1.791759469228055,0.6931471805599453,1,1.0043016091968684,0.20227433269318612,5.396351106819402,2,0.9946974801030779,1.011534140030871,0.14156088774076886,0.0032272018041536476,-0.6289049064501527,-1.4952890471018734,8.442870426965532,9.938159474067406,0.6931471805599453,1.791759469228055,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
4.02535169073515,11.558316238705965,2.811654841482552,8.517393171418904,2.302585092994046,1.3862943611198906,0.0,0,1.4539530095937052,0.04667522012578588,2.653241964607215,0,0.9946974801030779,0.4337141136024139,-1.6794664021365973,0.0032272018041536476,-0.6289049064501527,-3.0411134910043063,8.517193191416238,11.558306682420543,0.0,1.3862943611198906,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
3.828641396489095,9.743399196212508,-0.7851055804808272,8.21856610691326,1.3862943611198906,0.6931471805599453,1.0986122886681098,0,1.3887912413184778,0.19689112993649166,5.507767590730244,2,0.9946974801030779,1.3004441532450997,0.14156088774076886,1.4980959778027518,1.590065508702245,-1.525044044565734,8.21829646919686,9.743340513762593,1.0986122886681098,0.6931471805599453,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
3.912023005428146,9.607548148631926,-0.8656847345370333,8.077962384472942,2.302585092994046,2.0794415416798357,0.6931471805599453,1,1.5107219394949425,0.19603766048640572,5.493061443340548,2,0.9946974801030779,0.4337141136024139,0.3691892989754396,-1.4916415741944447,-0.6289049064501527,-1.5298288932882318,8.077652033649883,9.607480926938115,0.6931471805599453,2.0794415416798357,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
3.5263605246161616,9.165057400410484,-0.5653442512366289,4.61512051684126,2.5649493574615367,0.0,0.0,0,1.6563214983329508,0.010409961729082026,5.260615499364025,2,0.9946974801030779,0.4337141136024139,-0.0860675234939019,0.0032272018041536476,-0.6289049064501527,-4.55978257655825,4.605170185988092,9.16495276254634,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
3.8066624897703196,10.970872469340996,0.5334623949843627,8.517393171418904,1.3862943611198906,2.8903717578961645,0.6931471805599453,1,1.6845453849209058,0.08248110178883994,5.228967288413243,2,-1.0053307864983978,-0.14410591282604338,0.7106319158274458,0.0032272018041536476,-0.6289049064501527,-2.453662082442562,8.517193191416238,10.970855273858799,0.6931471805599453,2.8903717578961645,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
3.7612001156935624,9.628125937261503,-0.6678995382172548,8.517393171418904,1.9459101490553132,1.0986122886681098,0.0,1,2.3243465847755584,0.2846324714456813,5.309257306586371,2,-1.0053307864983978,-1.0108359524687291,-0.8827669628152496,-0.4950623901953791,-0.6289049064501527,-1.110866893335109,8.517193191416238,9.628060084751347,0.0,1.0986122886681098,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4.007333185232471,9.674244813936605,-0.6898756711416747,7.839261663462654,1.9459101490553132,1.0986122886681098,0.0,1,1.6524974018945473,0.14804350542249847,5.315174483614459,2,-1.0053307864983978,-1.5886559788971866,0.25537509335810427,-0.4950623901953791,-0.6289049064501527,-1.8353143035634714,7.838867626031881,9.674181929595353,0.0,1.0986122886681098,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4.04305126783455,11.222007228450202,1.5516898871491482,8.517393171418904,2.302585092994046,2.9444389791664403,1.0986122886681098,0,1.7544036826842861,0.06474192708610244,5.030437921392435,1,0.9946974801030779,0.4337141136024139,-0.19988172911123728,-0.4950623901953791,-0.6289049064501527,-2.7048006603924177,8.517193191416238,11.221993851808655,1.0986122886681098,2.9444389791664403,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
3.6635616461296463,10.887492819172897,0.26974879989132466,8.517393171418904,1.9459101490553132,1.791759469228055,1.3862943611198906,1,2.028148247292285,0.08934192128138031,5.37989735354046,2,-1.0053307864983978,-1.299745965682958,-0.8827669628152496,-0.4950623901953791,-0.6289049064501527,-2.3702809370377795,8.517193191416238,10.887474128454016,1.3862943611198906,1.791759469228055,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3.5553480614894135,10.903628503534428,0.09393973649596599,8.517393171418904,1.3862943611198906,2.8903717578961645,1.0986122886681098,0,1.814824742159051,0.08797295463305994,5.440684607834958,2,-1.0053307864983978,-0.7219259392545007,1.5073313551487935,0.9998063858032191,1.590065508702245,-2.386416920569475,8.517193191416238,10.903610111985712,1.0986122886681098,2.8903717578961645,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
3.8918202981106265,8.999472416287427,-0.909637000385873,7.803288047371779,1.9459101490553132,1.791759469228055,0.6931471805599453,1,1.506297153514587,0.26410083252205363,5.486455308663431,2,-1.0053307864983978,-0.433015926040272,0.25537509335810427,0.0032272018041536476,-0.6289049064501527,-1.1964693597390237,7.8028795739944785,8.999348933733502,0.6931471805599453,1.791759469228055,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3.6888794541139363,8.517393171418904,-1.0854460637812315,7.542711748360646,1.9459101490553132,2.9444389791664403,0.6931471805599453,0,1.2267122912954254,0.3200437391128733,5.6240175061873385,2,-1.0053307864983978,-1.299745965682958,-0.5413243459632434,0.9998063858032191,1.590065508702245,-0.9750115420905021,7.542181649325736,8.517193191416238,0.6931471805599453,2.9444389791664403,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3.5553480614894135,8.925261574727845,-0.8730101121785065,4.61512051684126,1.3862943611198906,0.0,0.0,0,0.9400072584914712,0.013212762656639503,5.3442462984364365,2,0.9946974801030779,0.7226241268166426,1.0520745326794518,-0.4950623901953791,-0.6289049064501527,-4.319958393214856,4.605170185988092,8.925128579202948,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
3.2188758248682006,10.595306100855025,0.3503279539475307,8.517393171418904,1.3862943611198906,2.70805020110221,0.6931471805599453,0,1.3609765531356006,0.1179335334878341,5.250176991220101,2,0.9946974801030779,1.3004441532450997,1.0520745326794518,-1.4916415741944447,-0.6289049064501527,-2.0780878758875696,8.517193191416238,10.595281067303807,0.6931471805599453,2.70805020110221,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3.7612001156935624,9.868395982724827,-0.08186932689939266,8.517393171418904,1.3862943611198906,2.302585092994046,0.6931471805599453,0,1.6174060820832772,0.2302717219636851,5.319099905730565,2,0.9946974801030779,1.011534140030871,-1.5656521965192618,-0.4950623901953791,-0.6289049064501527,-1.35115100424043,8.517193191416238,9.868344195656668,0.6931471805599453,2.302585092994046,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
3.784189633918261,10.221695071528762,-0.30895603378506425,8.517393171418904,1.9459101490553132,1.791759469228055,0.6931471805599453,0,1.3029127521808397,0.16709756453467853,5.340418542566672,2,-1.0053307864983978,-0.433015926040272,0.14156088774076886,-0.4950623901953791,-0.6289049064501527,-1.7044655068603927,8.517193191416238,10.221658698276629,0.6931471805599453,1.791759469228055,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
3.871201010907891,8.988750612901356,-0.7118518040660945,7.7417073361331035,2.5649493574615367,1.0986122886681098,0.0,0,2.1412419425852827,0.2525192006107532,5.321056853517526,2,-1.0053307864983978,-1.5886559788971866,1.393517149531458,0.9998063858032191,1.590065508702245,-1.2473528867963062,7.741272912389358,8.988625799185664,0.0,1.0986122886681098,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
2.995732273553991,9.346488837077159,-0.8363832239711402,7.662232714693689,1.3862943611198906,0.0,0.0,0,1.9125010869241836,0.17017420028692554,5.334649295795427,2,-1.0053307864983978,-1.0108359524687291,1.6211455607661287,0.0032272018041536476,-0.6289049064501527,-1.6846392141644078,7.661762347798845,9.346401561963253,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
3.784189633918261,11.208538506264327,1.229373270924324,8.517393171418904,1.9459101490553132,1.9459101490553132,0.0,0,1.589235205116581,0.0655916526221549,4.669083511731744,1,0.9946974801030779,1.3004441532450997,0.5968177102101104,0.0032272018041536476,-0.6289049064501527,-2.691331756820273,8.517193191416238,11.208524948236509,0.0,1.9459101490553132,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
3.6375861597263857,11.164744062852623,1.5956421529979878,8.517393171418904,2.5649493574615367,2.3978952727983707,0.6931471805599453,0,1.7369512327330598,0.0684298111109242,4.741447804280639,1,0.9946974801030779,1.3004441532450997,-0.19988172911123728,0.0032272018041536476,-0.6289049064501527,-2.6475367064442574,8.517193191416238,11.164729897860495,0.6931471805599453,2.3978952727983707,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
3.9512437185814275,11.221643721469494,1.361230068470843,8.517393171418904,2.5649493574615367,2.70805020110221,0.6931471805599453,0,1.5789787049493917,0.06476471977124933,4.9082333604781745,1,-1.0053307864983978,-1.299745965682958,0.14156088774076886,0.5015167938036864,-0.6289049064501527,-2.7044371485482914,8.517193191416238,11.221630339964527,0.6931471805599453,2.70805020110221,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
3.7612001156935624,11.454526352370017,2.210973874881743,8.517393171418904,2.302585092994046,1.6094379124341003,0.6931471805599453,0,1.6974487897568136,0.05165032072291728,4.23410650459726,0,-1.0053307864983978,-0.433015926040272,1.1658887382967873,0.5015167938036864,-0.6289049064501527,-2.9373225595173293,8.517193191416238,11.454515750933565,0.6931471805599453,1.6094379124341003,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
4.060443010546419,8.517393171418904,-1.0854460637812315,7.737092813992348,1.3862943611198906,2.833213344056216,1.0986122886681098,1,1.57069708411767,0.37717536693454096,5.680172609017068,2,-1.0053307864983978,-0.14410591282604338,-0.0860675234939019,0.0032272018041536476,-0.6289049064501527,-0.7805368108965351,7.736656380519702,8.517193191416238,1.0986122886681098,2.833213344056216,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3.091042453358316,9.682941250448204,-0.5360427406707359,8.517393171418904,2.302585092994046,2.302585092994046,0.6931471805599453,0,1.7369512327330598,0.2713307482042388,5.43372200355424,2,0.9946974801030779,1.011534140030871,-0.7689527571979142,-0.4950623901953791,-0.6289049064501527,-1.165685719206336,8.517193191416238,9.682878910622573,0.6931471805599453,2.302585092994046,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2.995732273553991,10.876455738163026,0.10126511413743927,8.377694314436344,2.5649493574615367,3.044522437723423,1.3862943611198906,1,1.8794650496471605,0.07896771623373913,5.545958389462633,2,0.9946974801030779,1.5893541664593285,-0.6551385515805788,-0.9933519821949118,-0.6289049064501527,-2.4989724915152953,8.377464348493286,10.87643684000858,1.3862943611198906,3.044522437723423,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
4.060443010546419,11.165152778094681,1.5956421529979878,8.517393171418904,1.3862943611198906,1.6094379124341003,0.0,0,1.0784095813505903,0.06840278305353902,4.414009680526933,1,-1.0053307864983978,-0.14410591282604338,-0.9965811684325849,-0.4950623901953791,-0.6289049064501527,-2.647945427474622,8.517193191416238,11.16513861889086,0.0,1.6094379124341003,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3.6888794541139363,8.989623872986241,-1.0268430426494455,7.332467304452758,1.9459101490553132,0.0,0.0,1,2.222459048514761,0.17444013342336565,5.38357721049886,2,0.9946974801030779,1.5893541664593285,-1.338023785284591,-0.4950623901953791,-0.6289049064501527,-1.6576860357769878,7.331813132447615,8.989499168224603,0.0,0.0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3.784189633918261,11.426900038135601,2.284227651296476,8.517393171418904,2.302585092994046,0.0,0.0,0,0.832909122935104,0.053059414911638195,3.6109179126442243,0,0.9946974801030779,0.14480410038818525,0.8244461214447811,-0.9933519821949118,-0.6289049064501527,-2.909695948319587,8.517193191416238,11.426889139735824,0.0,0.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
3.7376696182833684,9.497882684662022,-0.5799950065195755,6.938652990309981,1.9459101490553132,0.6931471805599453,0.0,0,1.0188473201992472,0.07445336168510241,5.275048739608683,2,0.9946974801030779,0.7226241268166426,0.8244461214447811,-1.4916415741944447,-0.6289049064501527,-2.560124726142056,6.937682945223826,9.49780767136588,0.0,0.6931471805599453,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
4.060443010546419,9.931962758190151,-0.33825754435095734,8.517393171418904,1.3862943611198906,1.0986122886681098,0.0,0,1.6863989535702288,0.21752250810332685,5.216022123821206,2,0.9946974801030779,1.3004441532450997,-0.9965811684325849,0.0032272018041536476,-0.6289049064501527,-1.4147209692734686,8.517193191416238,9.931914160689706,0.0,1.0986122886681098,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
4.060443010546419,9.639881317141935,-0.39686056548274357,8.42706058481703,2.302585092994046,2.3978952727983707,0.6931471805599453,0,1.6789639750827108,0.260294121977159,5.4089638866351,2,0.9946974801030779,1.011534140030871,0.483003504592775,1.4980959778027518,1.590065508702245,-1.212974537260603,8.426841696985225,9.639816234245828,0.6931471805599453,2.3978952727983707,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3.9318256327243257,11.399993357016031,1.9326095245057586,8.517393171418904,1.3862943611198906,0.6931471805599453,0.0,0,1.9473377010464987,0.05446775210284059,4.063885354737392,0,0.9946974801030779,0.14480410038818525,-0.6551385515805788,-0.4950623901953791,-0.6289049064501527,-2.88278896997791,8.517193191416238,11.399982161394146,0.0,0.6931471805599453,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
3.9512437185814275,10.146427064457628,-0.10384545982381249,8.499471078348618,2.302585092994046,1.3862943611198906,0.0,0,1.9810014688665833,0.17613893293046126,5.155601064346442,2,0.9946974801030779,0.7226241268166426,0.9382603270621165,-0.9933519821949118,-0.6289049064501527,-1.647120366133044,8.499267481607905,10.146387847740948,0.0,1.3862943611198906,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
3.58351893845611,8.524168805152662,-1.0854460637812315,6.299592422327189,1.9459101490553132,1.791759469228055,0.0,0,2.277267285009756,0.1024988564801724,5.442417710521793,1,-1.0053307864983978,-0.7219259392545007,-0.6551385515805788,-1.4916415741944447,-0.6289049064501527,-2.2262164961864013,6.297753679508861,8.523970175695261,0.0,1.791759469228055,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3.6888794541139363,11.014884929211926,1.4198330896026292,4.61512051684126,1.3862943611198906,2.833213344056216,0.6931471805599453,0,1.1786549963416462,0.0016441685142032484,4.9141243937154115,1,0.9946974801030779,0.4337141136024139,-0.8827669628152496,0.0032272018041536476,-0.6289049064501527,-6.4096982881502695,4.605170185988092,11.014868474138307,0.6931471805599453,2.833213344056216,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
