age,monthly_income,purchase_amount,bnpl_installments,repayment_delay_days,missed_payments,app_usage_frequency,debt_to_income_ratio,transaction_year,transaction_month,transaction_day,transaction_dayofweek,transaction_is_weekend,employment_type_Salaried,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed,product_category_Beauty,product_category_Electronics,product_category_Fashion,product_category_Home,product_category_Sports,location_Australia,location_Canada,location_Germany,location_India,location_UK,location_USA,default_flag
-1.03085195376715,-1.099417427474057,-1.0516839204160067,-0.44538670663379193,-1.2928315691938261,-1.028378469481425,-1.1917930193419177,2.1040715432442303,-1.0092257355842222,-0.4410926683731622,-1.458475050766982,-0.4929268996048784,-0.6256133506883592,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0.28661363619155006,-0.5275609754125111,-1.7726007215981205,0.4456020253220365,-1.1439755344314773,-1.028378469481425,0.9809254722285534,-0.9578161615881466,-1.0092257355842222,-1.5988734877376694,0.9366372501949138,-0.9931062793412656,-0.6256133506883592,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1.4393960274054127,0.7430380506394608,0.6802639911858671,-1.3363754385896205,-1.1439755344314773,-1.028378469481425,0.229719610781316,-0.7231491345719111,-1.0092257355842222,-0.730537873214289,-0.31794538364226965,0.007252480131508818,-0.6256133506883592,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.2747128286605751,-0.4011312244705945,0.2080639170153342,-1.3363754385896205,0.7911529174790568,2.030514622681606,0.8807646907022548,-0.01944158854216915,-1.0092257355842222,-1.3094282828965425,-0.7741572504921546,0.007252480131508818,-0.6256133506883592,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
0.3689552355639688,-0.9107428704250976,-1.9287045186176415,-1.3363754385896205,-0.697407430144431,-1.028378469481425,1.1080526180119321,-0.6427867814518633,0.9908586005499762,1.5850237655147252,0.3663724166325577,0.007252480131508818,-0.6256133506883592,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.9453464311709002,0.8524610505737413,-2.3924382605614327,0.4456020253220365,-1.2928315691938261,-1.028378469481425,-0.6062376811881738,-1.416358295206285,-1.0092257355842222,-1.3094282828965425,0.2523194499200865,1.0076112396042831,1.5984313616384709,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-1.6895847487465003,-1.1155039427312965,-1.3278864161355317,-0.44538670663379193,0.4934408479543593,-0.008747438760414656,1.7128696449207337,1.7329544307825602,0.9908586005499762,1.2955785606735986,-0.8882102172046258,0.507431859867896,-0.6256133506883592,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0.7806632324260626,1.8818788759912137,0.6802639911858671,-0.44538670663379193,1.9820011955778472,-0.008747438760414656,-1.345886529382377,-0.9893153410387289,0.9908586005499762,1.2955785606735986,-0.08983945021732721,0.507431859867896,-0.6256133506883592,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.28661363619155006,1.6028649701640012,0.6802639911858671,1.336590757277865,-0.10198329109503586,-0.008747438760414656,0.2566859750383964,-0.9434014089323002,0.9908586005499762,0.42724294615021813,1.6209550504697412,0.507431859867896,-0.6256133506883592,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.4393960274054127,-0.8854933399903538,-2.0309629726489318,0.4456020253220365,0.642296882716708,-0.008747438760414656,0.784456246926968,-0.8053220598724131,0.9908586005499762,1.2955785606735986,-0.8882102172046258,0.507431859867896,-0.6256133506883592,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.042752761298124976,0.22532563232193822,0.6802639911858671,-1.3363754385896205,-1.2928315691938261,-1.028378469481425,-1.0723705490605622,-0.4709881401307158,0.9908586005499762,0.7166881509913449,1.050690216907385,-0.4929268996048784,-0.6256133506883592,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.8630048317984814,-0.5814524688895278,0.6802639911858671,-0.44538670663379193,0.642296882716708,1.0108835919605956,0.2566859750383964,0.6434379807804161,0.9908586005499762,0.13779774130909136,0.8225842834824426,-0.9931062793412656,-0.6256133506883592,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.37211915878780005,-0.5847639687111915,0.6802639911858671,-1.3363754385896205,-1.2928315691938261,-1.028378469481425,-1.1224509398237115,0.6531726060179415,-1.0092257355842222,-0.1516474635320354,-1.1163161506295682,-0.9931062793412656,-0.6256133506883592,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1.357054428032994,-0.2322698377169225,0.6802639911858671,1.336590757277865,1.2377210217661032,1.0108835919605956,1.6319705521494923,-0.045062254741923054,-1.0092257355842222,-1.5988734877376694,1.7350080171822124,-0.9931062793412656,-0.6256133506883592,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
0.3689552355639688,-0.8577899724508266,0.6802639911858671,1.336590757277865,0.4934408479543593,-0.008747438760414656,1.6820509429126418,1.95410638224309,0.9908586005499762,0.13779774130909136,-1.1163161506295682,1.0076112396042831,1.5984313616384709,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1.6864208255226691,-0.6124613412295433,0.6802639911858671,-1.3363754385896205,0.4934408479543593,1.0108835919605956,1.6396752276515152,0.738249988655966,-1.0092257355842222,-0.1516474635320354,1.050690216907385,1.5077906193406705,1.5984313616384709,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1.5217376267778315,-1.0253174669930114,-1.2265752903580942,0.4456020253220365,0.7911529174790568,2.030514622681606,0.8268319621880944,0.8607673475680659,0.9908586005499762,1.0061333558324717,-0.8882102172046258,-0.9931062793412656,-0.6256133506883592,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.28661363619155006,-0.8493650942555216,-0.42037907230990085,1.336590757277865,-1.2928315691938261,-1.028378469481425,0.15652519351209784,0.774719037053057,0.9908586005499762,0.7166881509913449,-1.1163161506295682,0.507431859867896,-0.6256133506883592,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0.8630048317984814,-0.8097263889337731,0.6802639911858671,0.4456020253220365,-1.2928315691938261,-1.028378469481425,0.4762692268460502,1.62061204797349,0.9908586005499762,1.5850237655147252,-0.4319983503547409,0.007252480131508818,-0.6256133506883592,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1.6864208255226691,-0.65343731096219,-1.190490695961331,1.336590757277865,-0.5485513953820822,-1.028378469481425,0.21431025977727008,-0.4469361431843978,-1.0092257355842222,-1.0199830780554158,0.5944783500575002,-0.9931062793412656,-0.6256133506883592,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.4544607581602188,0.7655096381371359,0.6802639911858671,1.336590757277865,-0.697407430144431,-1.028378469481425,0.9732207967265307,-0.7312358130088296,-1.0092257355842222,-0.4410926683731622,0.13826648320761525,-0.4929268996048784,-0.6256133506883592,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.2074359600429625,-0.8745014686655832,-1.3697278514595554,0.4456020253220365,0.3445848131920105,2.030514622681606,-0.15166182656882,-0.11262230942262634,-1.0092257355842222,-1.5988734877376694,0.8225842834824426,-1.4932856590776526,-0.6256133506883592,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
1.027688030543319,1.2643497297950579,0.6802639911858671,0.4456020253220365,0.19572877842966172,-0.008747438760414656,0.9346974192164157,-0.8742963683767662,0.9908586005499762,1.0061333558324717,-0.7741572504921546,-0.4929268996048784,-0.6256133506883592,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-1.2778767518844063,-0.9874611564044216,-0.691699183951876,0.4456020253220365,0.642296882716708,-0.008747438760414656,1.138871320020024,1.3609892438264333,-1.0092257355842222,-1.0199830780554158,-0.5460513170672121,1.0076112396042831,1.5984313616384709,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.5249015500016627,-1.1155039427312965,-2.510728423504081,-0.44538670663379193,-1.2928315691938261,-1.028378469481425,-1.2958061386192277,-1.1696989953040478,-1.0092257355842222,-1.3094282828965425,-0.6601042837796833,0.507431859867896,-0.6256133506883592,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
-0.4544607581602188,-0.5953804018348638,0.6802639911858671,1.336590757277865,1.2377210217661032,1.0108835919605956,-1.0531088603055048,0.6849955253895854,-1.0092257355842222,-0.730537873214289,0.48042538334502893,0.007252480131508818,-0.6256133506883592,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.042752761298124976,-0.9405684754606536,-1.496928199726905,-1.3363754385896205,0.19572877842966172,3.0501456534026166,-1.2072023703459638,-0.026964004189933218,0.9908586005499762,1.5850237655147252,1.2787961503323275,0.507431859867896,-0.6256133506883592,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
-1.6895847487465003,0.27409063331649264,0.6802639911858671,0.4456020253220365,-0.5485513953820822,-1.028378469481425,0.39922247182582066,-0.5018032832583126,0.9908586005499762,1.0061333558324717,-0.31794538364226965,1.5077906193406705,1.5984313616384709,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.357054428032994,-0.3210512303672646,-1.6838632253718229,-1.3363754385896205,2.2797132651025445,2.030514622681606,0.229719610781316,-1.0234644330357165,-1.0092257355842222,-0.730537873214289,0.7085313167699714,1.0076112396042831,1.5984313616384709,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
-0.5368023575326375,-1.0035000861810826,-1.3999628595056042,-0.44538670663379193,-0.9951194996691286,-1.028378469481425,-0.5214862506659215,0.424791066962841,0.9908586005499762,1.5850237655147252,-0.4319983503547409,0.007252480131508818,-0.6256133506883592,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
-1.360218351256825,-1.0006595702104975,-1.5720387433785483,0.4456020253220365,0.4934408479543593,1.0108835919605956,-0.30960767436029046,0.14521547333445134,-1.0092257355842222,-1.0199830780554158,-0.5460513170672121,1.0076112396042831,1.5984313616384709,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
-0.4544607581602188,-1.1155039427312965,-1.7835778049312283,-1.3363754385896205,1.6842891260531496,1.0108835919605956,-0.7218078137185181,0.6147035040433121,-1.0092257355842222,-1.0199830780554158,-0.4319983503547409,1.5077906193406705,1.5984313616384709,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
-1.03085195376715,0.10148685459418812,0.6802639911858671,-1.3363754385896205,-0.25083932585738467,-0.008747438760414656,-0.2402655948420837,-0.3831148849012002,0.9908586005499762,1.2955785606735986,0.024213516495144017,1.0076112396042831,1.5984313616384709,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.12509436067054375,2.6212785595255297,0.6802639911858671,-1.3363754385896205,-0.9951194996691286,-1.028378469481425,-0.46755352215176094,-1.1064832366413306,-1.0092257355842222,-1.0199830780554158,-1.1163161506295682,-1.4932856590776526,-0.6256133506883592,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.027688030543319,2.5773339302446776,-2.5658258297089427,-0.44538670663379193,-0.697407430144431,-1.028378469481425,0.2605383127894078,-1.459624186574354,-1.0092257355842222,-0.730537873214289,0.7085313167699714,1.0076112396042831,1.5984313616384709,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-1.2778767518844063,-0.8976782205289937,-0.5993379915377631,1.336590757277865,0.19572877842966172,-0.008747438760414656,0.8075702734330371,0.8390212511510591,0.9908586005499762,0.42724294615021813,-0.08983945021732721,0.007252480131508818,-0.6256133506883592,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.8630048317984814,-0.6739185514296911,-0.49195866519718345,1.336590757277865,-0.25083932585738467,-0.008747438760414656,0.37610844531975196,0.09691260843451122,-1.0092257355842222,-0.1516474635320354,0.7085313167699714,0.007252480131508818,-0.6256133506883592,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.8661687550223126,-0.9630426857800928,-2.5658258297089427,1.336590757277865,1.5354330912908007,1.0108835919605956,1.6743462674106184,-1.3778454575978032,-1.0092257355842222,-1.5988734877376694,-0.4319983503547409,0.007252480131508818,-0.6256133506883592,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
-0.4544607581602188,-0.8571545002062531,-1.2432959652722546,1.336590757277865,0.04687274366731292,-0.008747438760414656,1.5780378236353314,-0.034939339415287596,-1.0092257355842222,-1.5988734877376694,-1.3444220840545107,-0.4929268996048784,-0.6256133506883592,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-1.03085195376715,-0.8382769279031239,-1.2182944489782606,-0.44538670663379193,-0.9951194996691286,-1.028378469481425,-1.6309595229572258,-0.06840814070891937,0.9908586005499762,0.42724294615021813,1.050690216907385,1.5077906193406705,1.5984313616384709,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0.6159800336812251,0.6659480733472732,-2.5658258297089427,1.336590757277865,-0.25083932585738467,-0.008747438760414656,1.3931256115867812,-1.4520039392385702,0.9908586005499762,1.0061333558324717,-0.31794538364226965,1.5077906193406705,1.5984313616384709,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-1.113193553139569,-0.7328248801197816,0.6802639911858671,0.4456020253220365,-0.9951194996691286,-1.028378469481425,1.1966563862851962,1.204000391510244,0.9908586005499762,1.2955785606735986,0.5944783500575002,0.007252480131508818,-0.6256133506883592,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.03958883807429379,1.3662279955803205,0.6802639911858671,-1.3363754385896205,1.0888649870037543,-0.008747438760414656,0.8576506641961862,-0.8969378483656557,-1.0092257355842222,-1.5988734877376694,-1.6865809841919244,1.5077906193406705,1.5984313616384709,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
-1.5249015500016627,-1.0338671165665259,-0.5462346119371654,-1.3363754385896205,0.3445848131920105,1.0108835919605956,1.2505891147993564,2.097594246080187,0.9908586005499762,1.5850237655147252,-1.2303691173420395,0.007252480131508818,-0.6256133506883592,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.7806632324260626,1.3793851936158172,0.6802639911858671,-1.3363754385896205,-0.39969536061973343,1.0108835919605956,1.0733815782528289,-0.8997365040399794,-1.0092257355842222,-0.4410926683731622,-0.20389241692979843,1.5077906193406705,1.5984313616384709,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.6983216330536439,1.5532010906819873,0.6802639911858671,-0.44538670663379193,0.19572877842966172,-0.008747438760414656,-0.11313844905870504,-0.934288315986175,0.9908586005499762,1.0061333558324717,-0.6601042837796833,0.007252480131508818,-0.6256133506883592,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.1923712292881565,-0.7354544462827637,-2.0456697469395166,0.4456020253220365,1.2377210217661032,-0.008747438760414656,-1.5230940659289045,-0.9923344415082336,-1.0092257355842222,-0.730537873214289,-1.2303691173420395,-0.4929268996048784,-0.6256133506883592,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1.1100296299157377,-0.8209314581990876,-1.2046078743456716,0.4456020253220365,-1.2928315691938261,-1.028378469481425,0.7690468959229221,-0.10570756287172106,-1.0092257355842222,-0.730537873214289,-0.6601042837796833,-1.4932856590776526,-0.6256133506883592,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
-1.03085195376715,-0.9602467577794985,-0.12725053680999568,0.4456020253220365,-0.9951194996691286,-1.028378469481425,0.5302019553602111,1.8937446683518566,0.9908586005499762,0.7166881509913449,0.48042538334502893,0.507431859867896,-0.6256133506883592,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
-1.6895847487465003,-0.962910045936591,0.4202654458784004,-0.44538670663379193,1.8331451608154983,2.030514622681606,1.18124703528115,2.6605458339789463,0.9908586005499762,1.0061333558324717,1.3928491170447987,-1.4932856590776526,-0.6256133506883592,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.8661687550223126,-1.1155039427312965,-2.5065151314100214,-0.44538670663379193,-0.25083932585738467,-0.008747438760414656,-1.3882622446435031,-1.1593597220488374,-1.0092257355842222,-1.3094282828965425,-0.08983945021732721,-0.4929268996048784,-0.6256133506883592,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
-0.9485103543947314,-0.8794334976486741,0.08442764287786508,-1.3363754385896205,-0.9951194996691286,-1.028378469481425,0.18349155776917828,1.4820568174464805,0.9908586005499762,0.7166881509913449,0.5944783500575002,1.0076112396042831,1.5984313616384709,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
-0.7838271556498938,-0.6570590531296714,-0.2209631625372977,1.336590757277865,-1.1439755344314773,-1.028378469481425,-0.3789497538784969,0.2489928923085735,-1.0092257355842222,-1.5988734877376694,1.7350080171822124,-0.9931062793412656,-0.6256133506883592,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
-0.8661687550223126,-0.8639700899048343,0.3027967424006317,1.336590757277865,-1.1439755344314773,-1.028378469481425,-1.3767052313904686,1.6068807372738556,0.9908586005499762,1.0061333558324717,-1.5725280174794531,-0.4929268996048784,-0.6256133506883592,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.4512968349363876,-0.7505607755778542,0.6802639911858671,-0.44538670663379193,-1.1439755344314773,-0.008747438760414656,-0.5908283301841278,1.2897908025468396,0.9908586005499762,0.13779774130909136,-0.7741572504921546,-0.9931062793412656,-0.6256133506883592,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
-1.442559950629244,-0.22990217904153307,0.6802639911858671,-1.3363754385896205,2.2797132651025445,2.030514622681606,1.158133008775081,-0.048201073787338275,0.9908586005499762,1.5850237655147252,-1.6865809841919244,1.5077906193406705,1.5984313616384709,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-1.442559950629244,-0.1376642819948517,-1.0839063303932157,-1.3363754385896205,0.9400089522414056,2.030514622681606,-1.6771875759693635,-0.8566266068737639,-1.0092257355842222,-1.0199830780554158,-0.7741572504921546,0.007252480131508818,-0.6256133506883592,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-1.442559950629244,1.306546435714509,0.3920840864945504,-1.3363754385896205,0.9400089522414056,1.0108835919605956,1.3738639228317235,-0.9346617053779963,0.9908586005499762,1.2955785606735986,-0.20389241692979843,0.007252480131508818,-0.6256133506883592,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7806632324260626,-0.5960739508470724,0.6802639911858671,1.336590757277865,1.3865770565284519,1.0108835919605956,-0.9914714562893212,0.6871077165377173,-1.0092257355842222,-1.3094282828965425,0.13826648320761525,0.507431859867896,-0.6256133506883592,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
-1.1955351525119877,-0.9666932789869799,-0.4203989463292126,0.4456020253220365,-1.2928315691938261,-1.028378469481425,-0.28649364785422143,1.5572841120113503,-1.0092257355842222,-0.4410926683731622,0.8225842834824426,-0.9931062793412656,-0.6256133506883592,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.8630048317984814,-0.5070051718691431,-0.38039917012806385,1.336590757277865,0.3445848131920105,-0.008747438760414656,-0.1786281908259004,-0.16674353699415614,0.9908586005499762,0.7166881509913449,-1.3444220840545107,-0.4929268996048784,-0.6256133506883592,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.28661363619155006,-0.5358108739272643,0.6802639911858671,-1.3363754385896205,0.7911529174790568,3.0501456534026166,-1.3882622446435031,0.5178308743838158,0.9908586005499762,0.42724294615021813,0.7085313167699714,0.007252480131508818,-0.6256133506883592,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0.28661363619155006,-0.85527281293488,0.5936795137183261,0.4456020253220365,1.6842891260531496,1.0108835919605956,-0.5600096281760361,1.8459263754582618,-1.0092257355842222,-0.1516474635320354,1.1647431836198563,-1.4932856590776526,-0.6256133506883592,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-1.6072431493740815,0.37908068978051956,0.6802639911858671,-1.3363754385896205,0.4934408479543593,-0.008747438760414656,1.5934471746393777,-0.5620827294408395,0.9908586005499762,0.42724294615021813,1.50690208375727,0.007252480131508818,-0.6256133506883592,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.8661687550223126,-0.9221551426097808,0.34744703912069475,-1.3363754385896205,0.3445848131920105,1.0108835919605956,-1.0839275623135967,2.130685279010609,-1.0092257355842222,-0.730537873214289,-1.3444220840545107,-0.9931062793412656,-0.6256133506883592,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0.8630048317984814,0.39345824931399725,0.6802639911858671,0.4456020253220365,0.9400089522414056,1.0108835919605956,0.07947843849186866,-0.5697566411240732,0.9908586005499762,0.13779774130909136,1.7350080171822124,-0.4929268996048784,-0.6256133506883592,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.9453464311709002,-0.7600332837235294,0.6802639911858671,-0.44538670663379193,-0.9951194996691286,-1.028378469481425,1.2351797637953108,1.337907017874446,-1.0092257355842222,-0.730537873214289,-0.8882102172046258,1.0076112396042831,1.5984313616384709,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.28661363619155006,0.7032164971718681,0.6802639911858671,0.4456020253220365,-1.2928315691938261,-1.028378469481425,0.676590789898647,-0.7083738668731931,-1.0092257355842222,-1.0199830780554158,0.48042538334502893,-1.4932856590776526,-0.6256133506883592,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.4512968349363876,-0.3347723350820554,-2.470099303358065,1.336590757277865,0.19572877842966172,-0.008747438760414656,-0.941391065526172,-1.3905526492790554,-1.0092257355842222,-1.5988734877376694,1.50690208375727,1.5077906193406705,1.5984313616384709,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
0.6983216330536439,-0.26742464188842796,0.6802639911858671,-0.44538670663379193,-0.9951194996691286,-1.028378469481425,-0.9182770390201032,0.00323158063862194,0.9908586005499762,1.5850237655147252,1.1647431836198563,0.007252480131508818,-0.6256133506883592,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.7838271556498938,-0.6948550388176856,0.40004694356539877,-0.44538670663379193,-0.8462634649067797,-0.008747438760414656,-1.1340079530767457,0.8252766593519613,0.9908586005499762,1.5850237655147252,0.13826648320761525,-0.9931062793412656,-0.6256133506883592,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.28661363619155006,-0.6585930291728814,0.08728950165873542,-0.44538670663379193,0.3445848131920105,-0.008747438760414656,-1.4961277016718244,0.4730470514799515,0.9908586005499762,0.42724294615021813,1.50690208375727,0.007252480131508818,-0.6256133506883592,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
-1.442559950629244,-0.29564320656020077,-0.29150268174727306,1.336590757277865,-0.8462634649067797,-1.028378469481425,1.454763015602965,-0.3991250170501761,0.9908586005499762,1.0061333558324717,0.9366372501949138,0.007252480131508818,-0.6256133506883592,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.8630048317984814,1.1447366926181928,0.6802639911858671,1.336590757277865,-1.1439755344314773,-1.028378469481425,0.5841346838743715,-0.8453079185490892,-1.0092257355842222,-0.730537873214289,0.48042538334502893,0.007252480131508818,-0.6256133506883592,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.7014855562774751,-0.7945720994692808,0.6802639911858671,0.4456020253220365,0.3445848131920105,2.030514622681606,1.6704939296596069,1.5285405828135112,0.9908586005499762,0.42724294615021813,0.8225842834824426,0.507431859867896,-0.6256133506883592,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1.5217376267778315,1.0337992004595218,0.6802639911858671,-0.44538670663379193,1.5354330912908007,-0.008747438760414656,0.41463182282986655,-0.8157692451620737,-1.0092257355842222,-0.4410926683731622,-0.7741572504921546,-0.9931062793412656,-0.6256133506883592,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.9485103543947314,0.09575636372832211,0.6802639911858671,-1.3363754385896205,-1.2928315691938261,-1.028378469481425,1.3931256115867812,-0.37867195259429454,-1.0092257355842222,-1.3094282828965425,-0.4319983503547409,1.5077906193406705,1.5984313616384709,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
